dataset,subset,target_layer,training_dataset,validation_dataset,test_dataset,model_name,n_features,degree,activation,batch_size,num_epochs_overfit,overfitting_target,overfitting_prediction,num_epochs_training,loss,leaning_rate,training_loss,val_loss,mae-train,mse-train,rmse-train,rmspe-train,mae-val,mse-val,rmse-val,rmspe-val,mae-test,mse-test,rmse-test,rmspe-test
LayerWiseDataset,pretrained,pool,44,0,12,PolynomialRegression,6,2,,,,1.481814025358584,1.481814025358584,,,,,,0.10094606366291203,0.018559593785456584,0.13623360006054522,0.08062496709122097,,,,,0.09772991800248787,0.014851030511557168,0.12186480423632234,0.08168895447138055
LayerWiseDataset,pretrained,pool,44,0,12,PolynomialRegression,6,1,,,,1.441597975950665,1.441597975950665,,,,,,0.10673107633960632,0.020836657334513727,0.14434908151600317,0.08208557919853032,,,,,0.08893740332766203,0.010112053551095268,0.10055870698798422,0.06662792001030036
LayerWiseDatasetv2,pretrained,conv,2077,0,428,PolynomialRegression,6,1,,,,1.7252215173563428,1.7252215173563428,,,,,,0.6248006486245881,0.6505716387534515,0.8065802122253257,0.2860658644223061,,,,,0.785695771032477,0.8324848247150112,0.9124060635018879,0.3643364677788342
LayerWiseDatasetv2,pretrained,conv,2077,0,428,PolynomialRegression,6,3,,,,1.7252215173563428,1.7252215173563428,,,,,,0.38357110004707706,0.2697257514178614,0.5193512794033163,0.18383465979959304,,,,,0.4162794129454697,0.33970059635278316,0.5828383964297335,0.21350777509004967
LayerWiseDatasetv2,pretrained,conv,2077,0,428,PolynomialRegression,6,2,,,,1.7252215173563428,1.7252215173563428,,,,,,0.49964440208473876,0.4255441029750883,0.6523374149740978,0.22898132379737518,,,,,0.6121611787316191,0.6226631247343062,0.7890900612314834,0.3001957991501053
LayerWiseDatasetv2,pretrained,conv,2077,0,428,PolynomialRegression,6,4,,,,1.7252215173563428,1.7252215173563428,,,,,,0.5113314149570276,0.4648191783960208,0.6817764871246447,0.25818357216049315,,,,,0.5093708962095514,0.5974111896790376,0.7729237929311257,0.3273660979942708
LayerWiseDatasetv2,pretrained,pool,47,0,9,PolynomialRegression,6,1,,,,1.5791126853263378,1.5791126853263378,,,,,,0.09644446473234826,0.01907720090882341,0.13812024076442747,0.07780263745538137,,,,,0.09824125869269884,0.014455056706191485,0.12022918408685757,0.07101911498088075
LayerWiseDatasetv2,pretrained,pool,47,0,9,PolynomialRegression,6,2,,,,1.5791126853263378,1.5791126853263378,,,,,,0.09356161422412236,0.01638627758623257,0.12800889651204939,0.07535295481467173,,,,,0.14497069649133587,0.04565611756656384,0.21367292193107634,0.13908120077720296
LayerWiseDatasetv2,pretrained,pool,47,0,9,PolynomialRegression,6,3,,,,1.5791126853263378,1.5791126853263378,,,,,,0.05087456725339254,0.008850923038408762,0.09407934437701382,0.056596735635742725,,,,,0.5316887424828013,2.037745030715608,1.4274960702977812,0.9903195221246889
LayerWiseDatasetv2,pretrained,pool,47,0,9,PolynomialRegression,6,4,,,,1.5791126853263378,1.5791126853263378,,,,,,0.04689948339552981,0.008703932410245193,0.09329486808096785,0.055961208180482204,,,,,1.1374992182308588,10.52103297573769,3.243614184168285,2.2506440895551716
LayerWiseDatasetv2,pretrained,dense,21,0,7,PolynomialRegression,4,4,,,,2.9901744427712957,2.9901744427712957,,,,,,0.13146024479615748,0.027668312463704228,0.16633794655370804,0.05178511983042996,,,,,0.23614953635848535,0.15814167300818607,0.397670306922941,0.0800837780956703
LayerWiseDatasetv2,pretrained,dense,21,0,7,PolynomialRegression,4,1,,,,2.9901744427712957,2.9901744427712957,,,,,,0.22077576584074418,0.08383701807684048,0.28954622787534373,0.09010343550164071,,,,,0.18665842621940307,0.055141403350052,0.23482206742564038,0.04005136109761142
LayerWiseDatasetv2,pretrained,dense,21,0,7,PolynomialRegression,4,2,,,,2.9901744427712957,2.9901744427712957,,,,,,0.1442625120295999,0.03017627169843385,0.17371318803831173,0.053763735006524774,,,,,0.2501100474834637,0.1602198962844956,0.4002747759783217,0.08241175151670792
LayerWiseDatasetv2,pretrained,dense,21,0,7,PolynomialRegression,4,3,,,,2.9901744427712957,2.9901744427712957,,,,,,0.13464357225128118,0.028447690375926853,0.16866443127087244,0.052378740137633495,,,,,0.2390022533176941,0.15926015708637561,0.3990741248018664,0.08094561602797391
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,3,,,,9.403715692424841,9.403715692424841,,,,,,14.810777373025504,1300.346617941226,36.06031916027957,2.244448931486415,,,,,14.222714769716559,2609.104203764282,51.0793911843542,2.1803035262128065
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,2,,,,9.403715692424841,9.403715692424841,,,,,,13.513435054198665,1367.3621885116806,36.97786078874332,1.9594623010084578,,,,,12.664383168421832,2870.415994940537,53.576263353658184,1.8409192266815382
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,1,,,,9.403715692424841,9.403715692424841,,,,,,14.411820864707959,1483.1677257634087,38.511916672160176,1.839140192804269,,,,,12.416663611126463,2951.48543491977,54.327575271861434,1.7749042098809034
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,12.566438106132411,1196.1626649352802,34.58558464064588,1.678559990234258,,,,,12.594747307823203,2624.032169272202,51.22530789826648,1.7472395343110059
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,1,,,,9.403715692424841,9.403715692424841,,,,,,14.3447452988941,1103.556785082606,33.21982518139742,1.524645328728319,,,,,13.901781466973729,2492.919106488554,49.92914085470081,1.7064667004507212
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,3,,,,9.403715692424841,9.403715692424841,,,,,,10.836215250087653,667.6574207182364,25.839067721538182,1.2167196098469097,,,,,10.75382018047181,1952.0143367360683,44.1816063168381,1.2523299371721133
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,1,,,,9.403715692424841,9.403715692424841,,,,,,14.3447452988941,1103.556785082606,33.21982518139742,1.524645328728319,,,,,13.901781466973729,2492.919106488554,49.92914085470081,1.7064667004507212
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,2,,,,9.403715692424841,9.403715692424841,,,,,,11.767624998769541,831.8178083195215,28.841251850769613,1.421899126529326,,,,,11.419909502248608,2237.581900680068,47.303085530228024,1.3358188482114741
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,3,,,,9.403715692424841,9.403715692424841,,,,,,10.836215250087653,667.6574207182364,25.839067721538182,1.2167196098469097,,,,,10.75382018047181,1952.0143367360683,44.1816063168381,1.2523299371721133
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,11.397110294339702,679.4227996588974,26.065739959933946,1.345175779760569,,,,,12.108274078106618,1769.0903718543432,42.06055600980975,1.5495288640109162
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,1,,,,4.096142571934064,4.096142571934064,,,,,,1.3268708309445,2.5898147318168645,1.6092901328899225,0.29510593908441407,,,,,1.2442604474688599,2.860398537544629,1.6912712785193948,0.24870085919301732
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,2,,,,4.096142571934064,4.096142571934064,,,,,,1.255132509166792,2.3717546492494646,1.5400502099767606,0.2975660377895343,,,,,1.1445498988578535,2.726937265976938,1.6513440786150348,0.2506619067426578
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,3,,,,4.096142571934064,4.096142571934064,,,,,,1.2532249779085314,2.3652333802136813,1.5379315265035962,0.2973573094019296,,,,,1.146416499461687,2.7196427608495792,1.6491339426649307,0.2509308483066051
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.2517990193990174,2.3537666175745247,1.534199014982908,0.29693704502674895,,,,,1.151775073794086,2.7355037419539787,1.6539358336870202,0.2524982668469049
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,1,,,,3.6109451212622057,3.6109451212622057,,,,,,2.6696345776756774,12.622965981782869,3.552881363313848,0.497197236439691,,,,,2.63357165758046,10.541776850404474,3.246810257838372,0.49688718053157666
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,2,,,,3.6109451212622057,3.6109451212622057,,,,,,2.3074757004576156,9.223875900487425,3.037083453000168,0.4345888366301436,,,,,2.371548427082516,8.627923882792116,2.937332783800997,0.39855920736879213
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,3,,,,3.6109451212622057,3.6109451212622057,,,,,,3.2409273566123433,19.209676841525493,4.382884534359249,0.5463200665495074,,,,,5.7008874194014965,111.92103999388844,10.57927407688677,0.9175205047809128
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.694785546974219,11.410920220298454,3.3780053612003718,0.5130290045940195,,,,,4.299038735494897,44.89522792028678,6.7003901319465555,0.6357824479472385
LayerWiseDatasetv2Large,pretrained,conv,11881,3969,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,12.389861977668597,679.2867195668447,26.063129504471345,1.5072311277393424,14.19202524524332,1137.4732588102906,33.72644746797816,1.4707698595201317,12.973511903471625,1904.4544935372599,43.64005606707283,1.7707089099080386
LayerWiseDatasetv2Large,pretrained,dense,1071,360,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.2327799759086482,2.2741607668700423,1.5080320841646713,0.2911773871592574,1.324569537551351,2.6481966376182604,1.6273280669914902,0.31567140539717364,1.1514479946433107,2.679411715105468,1.6368908684165442,0.24973089371806753
LayerWiseDatasetv2Large,pretrained,pool,251,87,82,PolynomialRegression,6,4,,,,15.977993221602736,15.977993221602736,,,,,,3.6077090591380685,23.760456187918614,4.874469836599526,0.6935976955635719,9.111596562903161,792.7965493892052,28.156643077419673,2.38776075470838,7.310191964700302,156.846234981938,12.523826690829685,1.0880025325608156
LayerWiseDatasetv2Large,pretrained,pool,251,87,82,PolynomialRegression,6,4,,,,15.977993221602736,15.977993221602736,,,,,,3.6077090591380685,23.760456187918614,4.874469836599526,0.6935976955635719,9.111596562903161,792.7965493892052,28.156643077419673,2.38776075470838,7.310191964700302,156.846234981938,12.523826690829685,1.0880025325608156
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.694785546974219,11.410920220298454,3.3780053612003718,0.5130290045940195,,,,,4.299038735494897,44.89522792028678,6.7003901319465555,0.6357824479472385
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,11.397110294339702,679.4227996588974,26.065739959933946,1.345175779760569,,,,,12.108274078106618,1769.0903718543432,42.06055600980975,1.5495288640109162
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.2517990193990174,2.3537666175745247,1.534199014982908,0.29693704502674895,,,,,1.151775073794086,2.7355037419539787,1.6539358336870202,0.2524982668469049
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.2517990193990174,2.3537666175745247,1.534199014982908,0.29693704502674895,,,,,1.151775073794086,2.7355037419539787,1.6539358336870202,0.2524982668469049
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,11.397110294339702,679.4227996588974,26.065739959933946,1.345175779760569,,,,,12.108274078106618,1769.0903718543432,42.06055600980975,1.5495288640109162
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.694785546974219,11.410920220298454,3.3780053612003718,0.5130290045940195,,,,,4.299038735494897,44.89522792028678,6.7003901319465555,0.6357824479472385
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,12.012962415641098,674.2367004247096,25.966068251175603,1.3858189426108793,,,,,12.136550174740409,1491.9370952671698,38.62560155217223,1.6016553850078499
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,12.012962415641098,674.2367004247096,25.966068251175603,1.3858189426108793,,,,,12.136550174740409,1491.9370952671698,38.62560155217223,1.6016553850078499
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,17.73678881232977,1295.5514532432821,35.99376964480495,2.2889986072176263,,,,,17.531708930036633,3016.721096925576,54.92468567889648,2.62005632721404
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,4,,,,4.096142571934064,4.096142571934064,,,,,,1.234626707765589,2.294058061066141,1.5146148226747753,0.29256569768037227,,,,,1.1672555262800053,2.74317507279689,1.656253323859877,0.2601087494834138
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.66887102254261,11.839945400466494,3.440922172974346,0.4978709765333317,,,,,3.9366820064896193,36.221265102143995,6.018410512929805,0.623036403118122
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,4,,,,4.096142571934064,4.096142571934064,,,,,,1.234626707765589,2.294058061066141,1.5146148226747753,0.29256569768037227,,,,,1.1672555262800053,2.74317507279689,1.656253323859877,0.2601087494834138
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,17.73678881232977,1295.5514532432821,35.99376964480495,2.2889986072176263,,,,,17.531708930036633,3016.721096925576,54.92468567889648,2.62005632721404
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.66887102254261,11.839945400466494,3.440922172974346,0.4978709765333317,,,,,3.9366820064896193,36.221265102143995,6.018410512929805,0.623036403118122
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,7,4,,,,9.403715692424841,9.403715692424841,,,,,,17.73678881232977,1295.5514532432821,35.99376964480495,2.2889986072176263,,,,,17.531708930036633,3016.721096925576,54.92468567889648,2.62005632721404
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,5,4,,,,4.096142571934064,4.096142571934064,,,,,,1.234626707765589,2.294058061066141,1.5146148226747753,0.29256569768037227,,,,,1.1672555262800053,2.74317507279689,1.656253323859877,0.2601087494834138
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,7,4,,,,3.6109451212622057,3.6109451212622057,,,,,,2.66887102254261,11.839945400466494,3.440922172974346,0.4978709765333317,,,,,3.9366820064896193,36.221265102143995,6.018410512929805,0.623036403118122
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,3,4,,,,2.737261693333785,2.737261693333785,,,,,,0.791390082689492,0.882447110451324,0.9393865607146634,0.24722611735768418,,,,,0.9959215106595355,3.1402033176207578,1.772061883123938,0.26913961038496487
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,5,4,,,,5.118443284162682,5.118443284162682,,,,,,5.113432915987337,182.22469461293252,13.499062730905894,1.1291982435816221,,,,,8.944529576953133,692.4651999119498,26.314733513983185,2.249841571303678
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,4,4,,,,10.361349638377792,10.361349638377792,,,,,,2.3176639001732116,13.917044269522636,3.7305554907443255,0.321409924824211,,,,,3.156951444669509,454.80682618800336,21.32620046299864,0.32645189859888263
LayerWiseDatasetv2Large,pretrained,activation,11070,0,2593,PolynomialRegression,3,4,,,,10.249364217036511,10.249364217036511,,,,,,4.083743024628578,109.66939367004049,10.472315583004576,0.8604694854406006,,,,,4.405082691976138,220.19831176437805,14.839080556570142,0.9538275191975153
LayerWiseDatasetv2Large,pretrained,rescaling,61,0,18,PolynomialRegression,3,4,,,,6.201369670412275,6.201369670412275,,,,,,1.1924857667182562,2.1436524766415386,1.4641217424249728,0.20649198217675013,,,,,1.3312404342600759,2.453914134687678,1.5664974097290036,0.23746020288552608
LayerWiseDatasetv2Large,pretrained,reshape,1379,0,408,PolynomialRegression,4,4,,,,8.794659942676677,8.794659942676677,,,,,,1.49437519078964,3.4028471688488238,1.8446807769499913,0.24760399644267683,,,,,1.3619835319213298,2.8996785202162663,1.702844244262013,0.23275047881094332
LayerWiseDatasetv2Large,pretrained,dropout,1208,0,341,PolynomialRegression,4,4,,,,4.377922174731096,4.377922174731096,,,,,,0.9655130938400475,1.3371873109015344,1.1563681554338716,0.2655908787543678,,,,,0.8554499890218111,1.229424486309474,1.1087941586739507,0.2615120047321029
LayerWiseDatasetv2Large,pretrained,add,2937,0,601,PolynomialRegression,3,4,,,,3.4015625222524,3.4015625222524,,,,,,1.5120732982497782,3.3051195672128877,1.8179987808612215,0.31458109920413274,,,,,1.8384665600116237,34.40098496797832,5.865235286668244,0.2952122584301253
LayerWiseDatasetv2Large,pretrained,multiply,1379,0,408,PolynomialRegression,3,4,,,,5.4168629434535465,5.4168629434535465,,,,,,1.5099554859255078,4.060503713476905,2.0150691584848657,0.359427190642145,,,,,1.620527372611437,5.389185001183264,2.3214618241925202,0.3874481001440728
LayerWiseDatasetv2Large,pretrained,concatenate,1027,0,368,PolynomialRegression,3,4,,,,7.133023878007887,7.133023878007887,,,,,,1.1787903184975557,3.127381809670133,1.768440502157235,0.299468873768865,,,,,1.4501453029782045,13.998876080668321,3.7415071937213114,0.38606271518941715
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.4074440153115626,2.734875287671026,1.6537458352694425,0.2977577614528067,,,,,1.4269700005921278,3.4220463438158717,1.8498773861572209,0.2842122952209286
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,1,,,,4.096142571934064,4.096142571934064,,,,,,1.4275846140646913,2.785953980502628,1.6691177251777742,0.30129525307058774,,,,,1.4410905013744013,3.5035536544417134,1.8717782065302806,0.2845037830493862
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,2,,,,4.096142571934064,4.096142571934064,,,,,,1.4194002584217655,2.7672942001228478,1.6635186203114312,0.3001624255987622,,,,,1.4507784971627726,3.4973747853457975,1.8701269436446815,0.28825884739818136
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,3,,,,4.096142571934064,4.096142571934064,,,,,,1.4174649782660298,2.7594064098544266,1.6611461133369414,0.299964969086929,,,,,1.4539889609975092,3.5370741785841613,1.8807110832300002,0.28956360815116683
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,4,,,,4.096142571934064,4.096142571934064,,,,,,1.4074440153115626,2.734875287671026,1.6537458352694425,0.2977577614528067,,,,,1.4269700005921278,3.4220463438158717,1.8498773861572209,0.2842122952209286
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,1,,,,9.403715692424841,9.403715692424841,,,,,,14.664664029796747,1127.5216732912659,33.578589507173554,1.5895045519341062,,,,,14.340496704072931,2532.2902374061223,50.321866394303406,1.9635933456920371
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,2,,,,9.403715692424841,9.403715692424841,,,,,,13.06360470686706,823.6636779302667,28.699541423692935,1.6220602700811004,,,,,13.085897404403479,2311.7497362041013,48.08065864985734,1.825818105813424
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,3,,,,9.403715692424841,9.403715692424841,,,,,,11.38191034392492,637.4429396226632,25.247632356770865,1.2605448963847365,,,,,11.529530595182425,2193.2807379228384,46.83247524872925,1.4111062354865598
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,4,,,,9.403715692424841,9.403715692424841,,,,,,11.59228662084682,713.5877266789215,26.713062847208693,1.3124200749362709,,,,,11.843153441950582,1986.7696175326782,44.57319393461364,1.5428601719660082
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,1,,,,3.6109451212622057,3.6109451212622057,,,,,,3.110698645848434,16.38394124131726,4.0477081467562925,0.6206812667003945,,,,,3.0950197040363636,13.807935355768802,3.7159030336876127,0.5890478313956801
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,2,,,,3.6109451212622057,3.6109451212622057,,,,,,2.7607286896205623,13.518536433928583,3.6767562380349044,0.5555343238584464,,,,,2.9757449688956323,14.26755821905972,3.777242144615529,0.5528340197342378
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,3,,,,3.6109451212622057,3.6109451212622057,,,,,,3.399799531333605,20.60780621852985,4.5395821634297855,0.7666760110808715,,,,,3.403368628072887,18.107824465908866,4.2553289492010915,0.6400534074836235
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,4,,,,3.6109451212622057,3.6109451212622057,,,,,,3.811921063080457,30.921940487734638,5.560749993277403,0.71925151061545,,,,,4.331405888396121,41.35076596161197,6.430456123916247,0.8075277446559884
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,2,1,,,,2.737261693333785,2.737261693333785,,,,,,0.8841839432174518,1.0478991594164757,1.023669458085214,0.25481900939017654,,,,,1.011549464691319,3.1453127536174614,1.7735029612654898,0.2551931144574718
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,2,2,,,,2.737261693333785,2.737261693333785,,,,,,0.8831819780535441,1.0466789214777825,1.0230732727804899,0.25490433324740636,,,,,1.0124172556301105,3.1332816187794466,1.770107798632458,0.25687685853417636
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,2,3,,,,2.737261693333785,2.737261693333785,,,,,,0.8792722119812947,1.038093673159309,1.0188688203882328,0.25323823122721295,,,,,1.0256074482234514,3.21810595586584,1.7939080120970081,0.2618519756587422
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,2,4,,,,2.737261693333785,2.737261693333785,,,,,,0.8695141726833089,1.026413233327773,1.013120542348132,0.2527908878862633,,,,,1.035826762592647,3.2711218533887845,1.8086242985730299,0.26329126960347365
LayerWiseDatasetv2Large,pretrained,pad,1113,0,209,PolynomialRegression,4,4,,,,5.118443284162682,5.118443284162682,,,,,,7.280281412731865,316.9037412521428,17.80179039456826,1.897066357621208,,,,,13.78743869231355,1922.1632454964722,43.84248220044655,3.5545556608332505
LayerWiseDatasetv2Large,pretrained,normalization,12901,0,3141,PolynomialRegression,3,4,,,,10.361349638377792,10.361349638377792,,,,,,2.8217849256895113,17.41763819641246,4.173444404375415,0.3839379583385831,,,,,3.7029158670462192,487.7290760017549,22.084589106473203,0.4277964790331712
LayerWiseDatasetv2Large,pretrained,activation,11070,0,2593,PolynomialRegression,2,4,,,,10.249364217036511,10.249364217036511,,,,,,4.529445783054754,156.3677455216035,12.5047089339018,0.9015722962863683,,,,,4.944230543599597,260.2060494194277,16.13090355248049,0.8318119201824501
LayerWiseDatasetv2Large,pretrained,rescaling,61,0,18,PolynomialRegression,2,4,,,,6.201369670412275,6.201369670412275,,,,,,2.5542587018968934,8.743601506288508,2.9569581509193714,0.49890615782196523,,,,,3.1044171416196042,11.356916774452825,3.3700024887903015,0.6358684949896181
LayerWiseDatasetv2Large,pretrained,reshape,1379,0,408,PolynomialRegression,3,4,,,,8.794659942676677,8.794659942676677,,,,,,1.8124627569112308,4.600178939194393,2.1448027739618376,0.2792199697349966,,,,,1.771873154551909,4.521730932583024,2.1264362046821494,0.29564200723255024
LayerWiseDatasetv2Large,pretrained,dropout,1208,0,341,PolynomialRegression,3,4,,,,4.377922174731096,4.377922174731096,,,,,,1.0724999983210814,1.5717607043549926,1.2536988092660026,0.2819641982426607,,,,,1.0013399781072123,1.3655717235487042,1.1685767940313996,0.2875953987324816
LayerWiseDatasetv2Large,pretrained,add,2937,0,601,PolynomialRegression,2,4,,,,3.4015625222524,3.4015625222524,,,,,,1.8459955692975782,4.844995892078829,2.2011351371687358,0.39748928028543995,,,,,2.020531902994565,37.63478648742314,6.134719756225474,0.34740334368861236
LayerWiseDatasetv2Large,pretrained,multiply,1379,0,408,PolynomialRegression,2,4,,,,5.4168629434535465,5.4168629434535465,,,,,,2.032661574587078,6.663380677146769,2.5813524899065547,0.4633121740336034,,,,,2.196367126267957,7.787817535687025,2.7906661455084563,0.6039208146470149
LayerWiseDatasetv2Large,pretrained,concatenate,1027,0,368,PolynomialRegression,2,4,,,,7.133023878007887,7.133023878007887,,,,,,1.5803223010618626,5.069593766073483,2.2515758406221815,0.4082088634010936,,,,,1.869127580524936,6.557846386385519,2.5608292380370696,0.4557003689733308
LayerWiseDatasetv2Large,pretrained,dense,1431,0,360,PolynomialRegression,4,1,,,,4.096142571934064,4.096142571934064,,,,,,1.3268708309445,2.5898147318168645,1.6092901328899225,0.29510593908441407,,,,,1.2442604474688599,2.860398537544629,1.6912712785193948,0.24870085919301732
LayerWiseDatasetv2Large,pretrained,conv,15850,0,3960,PolynomialRegression,6,1,,,,9.403715692424841,9.403715692424841,,,,,,14.3447452988941,1103.556785082606,33.21982518139742,1.524645328728319,,,,,13.901781466973729,2492.919106488554,49.92914085470081,1.7064667004507212
LayerWiseDatasetv2Large,pretrained,pool,338,0,82,PolynomialRegression,6,1,,,,3.6109451212622057,3.6109451212622057,,,,,,2.6696345776756774,12.622965981782869,3.552881363313848,0.497197236439691,,,,,2.63357165758046,10.541776850404474,3.246810257838372,0.49688718053157666
LayerWiseDatasetv2Large,pretrained,inputlayer,159,0,40,PolynomialRegression,2,1,,,,2.737261693333785,2.737261693333785,,,,,,0.816817751481574,0.9837006728309855,0.9918168544801936,0.2522952213064677,,,,,0.8767001336762205,2.8167689673836467,1.678323260693138,0.23523919624861178
